RESTAURANT_ID,RESTAURANT_NAME,RESTAURANT_LOCATION,UserID,CUISINE_NAME,CUISINE_ID,UserID.1
18432013,Street Food Corner,Noida,253,Chinese,4,925
303371,Barbeque Nation,Noida,518,NorthIndian,27,381
302558,Aggarwal,Noida,453,SouthIndian,27,530
1698,Anchor Bar & Kitchen,Noida,292,NorthIndian,27,613
9252,Basil Tree,Noida,851,Italian,11,645
1323,Bon Bon Pastry Shop,Noida,161,Bakery,13,86
1735,BSGulati's Punjabi Swad,Noida,853,NorthIndian,27,568
5677,Cafe-18,Noida,163,FastFood,12,634
300953,Chandni Chowk Ke Mashhoor Paranthe,Noida,889,NorthIndian,27,146
4721,Cheenos,Noida,459,American,8,13
18261722,Gola Sizzlers,Noida,335,Chinese,4,625
18346730,Hira Sweets,Noida,305,Mithai,16,115
461,Karim's,Noida,281,Mughlai,29,560
937,KFC,Noida,270,American,8,132
307720,Khan's Kathi Rolls,Noida,672,NorthIndian,27,612
591,Nathu's Sweets,Noida,709,NorthIndian,27,456
18371433,Nawabi Mughlai Zaika,Noida,184,NorthIndian,27,494
18287364,Nite Bites,Noida,692,NorthIndian,27,982
7913,Nizam's Kathi Kabab,Noida,139,NorthIndian,27,911
18180086,NSD Resto Bar & Kitchen,Noida,39,NorthIndian,27,715
5678,PS Wah Bhai Wah,Noida,558,NorthIndian,27,387
427,Sagar Ratna,Noida,955,SouthIndian,27,593
18292482,Sbarro,Noida,712,Pizza,15,322
18446481,Swag & Swad,Noida,292,NorthIndian,27,885
310694,The Fizz,Noida,611,NorthIndian,27,53
18252573,The Kitchen,Noida,790,NorthIndian,27,636
303269,Twenty Four Seven,Noida,521,FastFood,12,301
5854,Vinny's Restro Bar,Noida,506,NorthIndian,27,84
18349895,Walk In The Woods,Noida,514,NorthIndian,27,866
4160,Xiian,Noida,18,Italian,11,969
301514,Zest Bar and Lounge,Noida,9,FingerFood,4,254
310417,Angels in my Kitchen,Noida,638,Bakery,13,940
1701,Baby Dragon Bar & Restaurant,Noida,983,NorthIndian,27,606
18208904,Baker Street,Noida,903,Bakery,13,839
3306,Bamboo Shoots,Noida,816,Chinese,4,723
301005,Bikanervala Bliss,Noida,619,NorthIndian,27,566
307566,Bikanervala,Noida,308,NorthIndian,27,644
18216913,Bikkgane Biryani,Noida,752,Biryani,28,85
310399,Burbee's Cafe,Noida,567,American,8,906
594,Cafe Coffee Day,Noida,863,Cafe,10,837
3796,Deez Biryani & Kebabs,Noida,932,Biryani,1,911
490,Desi Vibes,Noida,820,NorthIndian,27,348
18336495,Dhaba at Atta,Noida,178,NorthIndian,27,729
18228862,DND,Noida,591,NorthIndian,27,390
384,Domino's Pizza,Noida,841,Pizza,15,739
7945,Donald's Pastry Shop,Noida,630,Bakery,13,554
2985,Doosri Mehfil,Noida,355,NorthIndian,27,842
18228855,Fit Bites,Noida,570,HealthyFood,26,253
18289257,Hungry Minister,Noida,766,Continental,30,412
18380141,Hurry's Paratha,Noida,657,Pizza,15,867
18272377,Imly,Noida,931,StreetFood,15,480
18473005,Jambox,Noida,230,FastFood,12,319
300180,LIT Ultrabar,Noida,830,Continental,25,741
7784,Mainland China,Noida,859,Chinese,4,91
396,McDonald's,Noida,477,FastFood,12,880
18014141,Metro Dhaba,Noida,340,NorthIndian,27,895
1702,Nazeer Foods,Noida,310,Mughlai,16,677
18198836,Our Story Bistro & Tea Room,Noida,360,Cafe,10,532
309111,Paddy's Cafe,Noida,585,Cafe,10,579
309098,Popular Cakery,Noida,714,Bakery,13,181
166,Punjabi By Nature,Noida,175,NorthIndian,27,646
18434638,Sadda Adda,Noida,387,FastFood,12,926
1070,Subway,Noida,249,American,8,846
450,Swagath,Noida,141,NorthIndian,27,644
18175334,TFK - The Flaming Kick,Noida,612,NorthIndian,27,463
4248,The Great Kabab Factory,Noida,820,NorthIndian,27,383
18237334,The Patiala Kkitchen,Noida,629,NorthIndian,27,118
300952,The Tandoori Village,Noida,794,NorthIndian,27,518
311649,The Yellow Chilli,Noida,283,NorthIndian,27,934
2336,Top Breads,Noida,792,Bakery,13,567
18273566,Wat-a-Burger!,Noida,870,FastFood,12,332
311338,Chawla's 2,Noida,886,NorthIndian,27,742
310609,Himalaya,Noida,935,NorthIndian,27,665
307555,Public Cafe,Noida,90,FastFood,12,682
4717,RPM - Zanzi Bar,Noida,849,Chinese,4,203
7956,Mad Over Donuts,Noida,59,Desserts,21,807
304612,RollsKing,Noida,932,FastFood,12,762
304691,Lumbini Food Point,Noida,580,Chinese,4,704
309519,Owlcity,Noida,236,FastFood,12,734
18450369,Night Munchers,Noida,809,NorthIndian,27,113
18409730,Night Munchies,Noida,248,NorthIndian,27,338
18427226,Anand Food Factory,Noida,15,NorthIndian,27,605
387,Nirula's,Noida,703,FastFood,12,619
301420,Snacks India,Noida,226,NorthIndian,27,40
18383442,Ahaar Udyan,Noida,930,NorthIndian,27,594
18424675,Choco Bee,Noida,108,Bakery,13,973
18425782,Crazy Noodles,Noida,473,Chinese,4,533
18457257,Dakshin Platter,Noida,66,SouthIndian,27,463
18382382,Kathi Junction,Noida,57,FastFood,12,227
18441711,Sonu Parantha Corner,Noida,873,NorthIndian,27,280
308770,Olive Kitchen,Noida,588,NorthIndian,27,328
18472688,R Cafe,Noida,189,SouthIndian,27,741
18156065,Eating Point,Noida,76,NorthIndian,27,300
308951,New Gee Pee,Noida,23,FastFood,12,17
308563,Uncle's JVCC Restaurant,Noida,594,NorthIndian,27,463
18409182,Twenty Four Seven,Noida,676,FastFood,12,953
8065,Hari Om Restaurant,Noida,806,NorthIndian,27,6
18216929,Jain Restaurant,Noida,811,NorthIndian,27,663
18224208,Lajawab Family Restaurant,Noida,498,NorthIndian,27,557
18441760,Alam Muradabadi & Hyderabadi Biryani,Noida,242,Mughlai,19,781
18492041,Bala Ji Raja Dhaba,Noida,290,NorthIndian,27,788
18393406,Brijwasi Dhaba,Noida,94,NorthIndian,27,440
18381676,Prerna Family Restaurant,Noida,412,NorthIndian,27,149
18430895,Rana Dhaba,Noida,685,NorthIndian,27,529
18433898,The Food Factory,Noida,350,NorthIndian,27,747
5239,221 B Baker Street,Noida,66,Bakery,13,486
18312466,Hunger's Hub,Noida,636,NorthIndian,27,773
8022,Lajwaab Restaurant,Noida,688,NorthIndian,27,725
8017,Republic of Chicken,Noida,573,RawMeats,16,736
18020006,Gauranga Sweets,Noida,180,Mithai,23,265
18252394,Green Valley Chinese Food,Noida,295,Chinese,4,757
311375,Super Cake Shop,Noida,366,Bakery,13,703
18463959,Dev Food,Noida,549,NorthIndian,27,953
18345461,Wakhra Swaad,Noida,145,NorthIndian,27,196
311688,27 Grills,Noida,732,NorthIndian,27,173
18265723,China Hot Pot,Noida,265,Chinese,4,408
7986,Himalaya Momos & Roll,Noida,57,Chinese,4,726
18244520,Hungry House Pizzas & More,Noida,533,Pizza,15,929
5760,Khana Khajana Da Dhaba,Noida,737,NorthIndian,27,203
18265705,M.P. Chole Tikki Wala,Noida,839,StreetFood,5,460
5761,Maa Vaishno Shudh Bhojnalaya,Noida,228,NorthIndian,27,29
18255160,More Than Cafí©,Noida,918,FastFood,12,721
18265709,Public Cafe,Noida,863,FastFood,12,915
18236270,Sadda Taste,Noida,189,NorthIndian,27,871
5757,Sati Restaurant,Noida,376,NorthIndian,27,816
312237,Super Cake Shop,Noida,681,Bakery,13,4
5700,Uncle's Punjabi Rasoi,Noida,372,NorthIndian,27,319
302575,Yours Deliciously,Noida,43,StreetFood,19,886
18463961,Captain Curry,Noida,495,NorthIndian,27,429
18336506,Oh My Scoop!,Noida,161,IceCream,28,935
5744,Reena Restaurant,Noida,360,Chinese,4,579
18408051,Delight Food,Noida,839,Italian,11,175
18377587,Hungro,Noida,259,NorthIndian,27,693
307719,Shiparma Shri,Noida,145,NorthIndian,27,185
7982,Shri Adarsh Kulfi,Noida,410,Desserts,21,357
311419,Simla Bakery,Noida,522,Bakery,13,788
18383448,Swad E Punjab,Noida,189,NorthIndian,27,894
18432192,Vishnu Ki Rasoi,Noida,941,NorthIndian,27,367
395,Pizza Hut Delivery,Noida,404,Italian,11,873
307724,Wah Ji Wah,Noida,481,NorthIndian,27,131
1460,Chawla's Chic Inn,Noida,622,NorthIndian,27,466
7991,Grill Point,Noida,514,FastFood,12,500
7979,Hari Sweets,Noida,853,Mithai,27,175
18323760,Sultanate of Spice,Noida,380,NorthIndian,27,9
307491,Yamu's Panchayat,Noida,410,StreetFood,14,328
2334,Debon,Noida,59,RawMeats,12,998
3153,Hot & Sour,Noida,381,Chinese,4,689
18361198,Open Kitchen,Noida,52,NorthIndian,27,199
309215,Truffle Muffle,Noida,265,Bakery,13,68
18219552,Go! Biryani,Noida,221,Biryani,5,956
18478962,Tastee Chauka,Noida,3,NorthIndian,27,582
18472682,Maharba Chicken Point,Noida,320,NorthIndian,27,427
18396192,Sweet Spells,Noida,92,Bakery,13,581
18138415,Foodie,Noida,112,NorthIndian,27,826
18429379,Lapaalap,Noida,142,NorthIndian,27,184
3443,Fresh Food Factory,Noida,398,NorthIndian,27,253
18466412,Bollycric,Noida,395,NorthIndian,27,178
18180048,The Kitchen Factory,Noida,293,NorthIndian,27,92
302535,Caffí© La Poya,Noida,793,Cafe,10,139
18311928,Elixir Health Cafí©,Noida,89,Cafe,10,812
18446503,Radhey Foodz,Noida,481,NorthIndian,27,112
18157374,The Kitchen,Noida,931,NorthIndian,27,442
309059,Uncle's Treat,Noida,768,Chinese,4,313
18291234,Wow! Momo,Noida,988,Chinese,4,938
18458315,KD's Hunger Point,Noida,422,NorthIndian,27,566
18457856,Food Town,Noida,336,Chinese,4,785
18323684,The Big Chefs,Noida,301,NorthIndian,27,35
18244230,The Big Scoop,Noida,970,IceCream,17,463
18204467,Govinda's Restaurant,Noida,492,NorthIndian,27,51
18306542,Not Just Dilli,Noida,553,StreetFood,6,688
18337925,RollsKing,Noida,85,FastFood,12,436
18433854,Bunz & Dogz,Noida,844,American,8,510
313151,Radha Rani Bakery,Noida,562,Bakery,13,204
9735,Chauhan Vatika,Noida,639,NorthIndian,27,915
18440192,Frozen Stone,Noida,55,FastFood,12,262
302501,Kavita's Restaurant,Noida,370,NorthIndian,27,1000
303025,Mudrika Food Factory,Noida,405,NorthIndian,27,828
18424204,Pind Balluchi,Noida,439,NorthIndian,27,205
18393700,Zaffran- Ikshita's Kitchen,Noida,754,Kashmiri,11,714
18430590,Chaayos,Noida,36,Cafe,10,638
18439524,Punjabi Tadka,Noida,141,NorthIndian,27,8
18417576,Cafe Krisa,Noida,264,Bakery,13,899
18440395,Chill Grill,Noida,797,FastFood,12,55
18423885,Dolce Gelato,Noida,242,IceCream,9,924
18421515,Maa Ka Khaana,Noida,60,NorthIndian,27,822
18440171,The Beer Cafe,Noida,177,NorthIndian,27,141
18359322,Heaven's Point,Noida,995,FastFood,12,22
457,Kamboj's,Noida,110,NorthIndian,27,406
18398459,Mexican Pizza,Noida,306,Pizza,15,292
18255715,Shahenshah,Noida,634,NorthIndian,27,681
18427249,Snack Chat,Noida,133,FastFood,12,305
18391164,The Amazing Buger's,Noida,999,FastFood,12,57
18472655,The Black Box,Noida,329,NorthIndian,27,901
18279437,Al Bake,Noida,886,FastFood,12,955
18204489,Asian Fun,Noida,243,Chinese,4,581
18275704,Burnout,Noida,172,Continental,20,78
18332077,Cafe Fusion,Noida,143,Cafe,10,314
18458632,Fit Bites,Noida,601,HealthyFood,7,923
18391158,Go Krazy,Noida,590,Italian,11,32
18303845,Green Restaurant,Noida,794,NorthIndian,27,321
18352262,Hunger Strike,Noida,15,FastFood,12,202
18427229,The Munchkart Cafe,Noida,324,FastFood,12,727
18345747,Thee Pot,Noida,57,Cafe,10,487
18368024,Waffles and Crepes,Noida,991,Desserts,21,101
18472419,Biryani Vice,Noida,324,NorthIndian,27,224
18284048,Chinese Chilly Sizzler,Noida,419,Chinese,4,69
18438321,Moonlight Cafe,Noida,326,Continental,17,794
18319512,Sugar Ruffles,Noida,622,Bakery,13,88
309278,Bistro 37,Noida,672,FastFood,12,323
18419879,Desi Swag,Noida,761,NorthIndian,27,926
9836,Teasta,Noida,699,FastFood,12,894
307407,Appu Ghar Express,Noida,595,FastFood,12,923
305317,Barista,Noida,319,Cafe,10,217
18430593,Burger King,Noida,681,Burger,25,820
18349929,Keventers,Noida,88,Beverages,23,184
18408048,Kenny Rogers Roasters,Noida,504,American,8,345
305222,McDonald's,Noida,392,FastFood,12,621
18356801,Baskin Robbins,Noida,235,IceCream,22,452
18432198,Cafe Buddy's,Noida,632,FastFood,12,512
18432025,Fusionn Rolls,Noida,713,Chinese,4,763
18265399,Kwality Walls - Happiness Station,Noida,292,IceCream,29,980
18432194,Shakti Food & Restaurant,Noida,827,NorthIndian,27,772
8385,Domino's Pizza,Noida,816,Pizza,15,671
309799,Mr. Brown,Noida,616,Bakery,13,802
6800,Chef's Bar-Be-Que,Noida,675,NorthIndian,27,229
18449659,Sen's Sational Xpress Kitchen,Noida,203,NorthIndian,27,752
18438249,Shanghai Dreams,Noida,344,Chinese,4,917
18489509,InnerChef,Noida,408,NorthIndian,27,777
18155147,Antaryami Paratha Corner,Noida,505,NorthIndian,27,575
18388032,F-all (Food for All),Noida,674,NorthIndian,27,885
18478565,Green Restaurant,Noida,252,Chinese,4,910
313410,2 Bros Kitchen,Noida,961,NorthIndian,27,30
311974,Baskin Robbins,Noida,779,IceCream,14,361
5686,Big Bone - The Meat Shop,Noida,503,RawMeats,30,869
18396157,Biryani House,Noida,996,Biryani,29,474
5681,China Hot,Noida,951,Chinese,4,516
307424,City Hut,Noida,679,NorthIndian,27,767
8084,Defence Bakery,Noida,946,Bakery,13,964
18412870,Dhabha 27,Noida,390,Mughlai,12,798
18412876,Faasos,Noida,136,NorthIndian,27,595
306551,Green Chick Chop,Noida,446,RawMeats,25,304
8095,JSB Evergreen Cool Point,Noida,986,NorthIndian,27,988
308648,JSB Evergreen Snack & Sweets,Noida,335,NorthIndian,27,942
18352184,Keventers,Noida,483,Beverages,23,632
17977758,More Than Cafe,Noida,292,Cafe,10,339
18370702,Mutfi,Noida,8,NorthIndian,27,390
18322612,Nawabi Mughlai Zaika,Noida,54,NorthIndian,27,392
18412866,Ovenstory Pizza,Noida,132,Pizza,15,952
18396425,ProFit Kitchen,Noida,75,HealthyFood,25,168
18287405,Public Cafe,Noida,995,FastFood,12,429
18466390,The Chickmunks Express,Noida,697,FastFood,12,506
18219556,Time to Tea,Noida,840,FastFood,12,555
311332,Twenty Four Seven,Noida,962,FastFood,12,265
18439546,Virundu,Noida,601,SouthIndian,27,819
18441667,Be Bhukkad,Noida,114,NorthIndian,27,884
18363088,Behrouz Biryani,Noida,772,Biryani,18,292
18454463,Bistro 365,Noida,651,Cafe,10,118
18450749,Engineers Da Dhaba,Noida,860,NorthIndian,27,53
18381230,Hungry Minister,Noida,80,Continental,15,897
18332051,Kake Da Hotel,Noida,674,NorthIndian,27,692
18339370,Biryani,Noida,646,Biryani,1,174
18439534,C Cube,Noida,744,American,8,372
18432190,Chicago Pizza,Noida,965,Pizza,15,452
18412897,Kettle & Kegs,Noida,143,Tea,2,820
18383529,Keventers,Noida,833,Beverages,23,33
18383549,Keventers,Noida,770,Beverages,23,707
18430878,Navab's,Noida,323,NorthIndian,27,947
18481312,Nawabi Mughlai Zaika Food Van,Noida,224,NorthIndian,27,720
18478971,NS Punjabi Swad,Noida,976,NorthIndian,27,365
18439535,Pitstop,Noida,867,NorthIndian,27,407
307974,Royal Spice Restaurant,Noida,60,NorthIndian,27,152
18430884,Sethi's,Noida,296,NorthIndian,27,56
18460087,Snacks Parties,Noida,653,FastFood,12,327
1337,Peshawari Delux Restaurant,Noida,438,NorthIndian,27,503
311342,WTF - World's Tastiest Food,Noida,483,NorthIndian,27,705
18438435,Salato Salad Studio,Noida,322,Salad,23,545
18425976,AB Fast N Food,Noida,937,FastFood,12,824
18463984,Cafe 44,Noida,685,Continental,13,691
18370372,Cafe Onion Rings,Noida,301,NorthIndian,27,980
18433903,Club 44,Noida,597,NorthIndian,27,20
18391172,Indian Curry House,Noida,158,NorthIndian,27,434
310539,Krunchies,Noida,713,FastFood,12,119
18383527,Platefull,Noida,605,NorthIndian,27,612
310695,Sanghai Food,Noida,93,Chinese,4,468
308763,Shadev Saini Dhaba,Noida,730,NorthIndian,27,628
309135,Wasim Biryani Center,Noida,170,NorthIndian,27,732
3740,Hungry - I,Noida,594,Cafe,10,704
18400723,Smoking Tikka,Noida,338,NorthIndian,27,100
18383486,The Fusion Food Stand,Noida,820,Chinese,4,765
18454484,44 Grills,Noida,822,NorthIndian,27,248
18398614,Ammi's Kitchen,Noida,195,Mughlai,25,532
18373560,Bangali Restaurant,Noida,414,NorthIndian,27,891
18478972,Home Cafe,Noida,388,Bakery,13,416
18381258,Hot Chilli Food Plaza,Noida,589,NorthIndian,27,822
18420881,Kanak Kitchen,Noida,686,NorthIndian,27,297
18499456,Speziato Foods,Noida,580,NorthIndian,27,899
18433905,The Golden Spoon,Noida,641,Chinese,4,914
18448608,The Saffron Plant Restaurant,Noida,111,Chinese,4,921
18387305,Zaika Tiffin Center,Noida,610,NorthIndian,27,301
18317511,#Urban Cafí©,Noida,519,NorthIndian,27,633
18472676,Baked! Cakes & Desserts,Noida,736,Bakery,13,856
18244257,Quick Grabs,Noida,47,NorthIndian,27,277
18228857,The Roll Van,Noida,299,NorthIndian,27,499
18456765,Balaji Restaurant & Sweets,Noida,716,SouthIndian,27,598
18317512,Baskin Robbins,Noida,68,IceCream,13,935
18432231,Baskin Robbins,Noida,711,IceCream,15,747
18486776,Chandu Chat Bhandar,Noida,364,StreetFood,10,137
18432236,Foodies Park,Noida,309,Chinese,4,6
311706,Noida Cakes Online,Noida,751,Bakery,13,689
18410380,The Epicureans,Noida,113,NorthIndian,27,442
18426112,Bhojanam4u,Noida,887,NorthIndian,27,359
18418205,Chocadoodledoo,Noida,770,Bakery,13,134
18352161,Chocolate Therapy by Nishi,Noida,95,Bakery,13,95
18234101,Cookie House,Noida,868,Bakery,13,149
312313,Adhikari Fast Food Corner,Noida,631,Chinese,4,95
18339329,Amrit's Agni Multi Cuisine Restaurant,Noida,877,NorthIndian,27,746
304818,Punjabi Chaska,Noida,200,NorthIndian,27,52
18303838,The Choco Shop,Noida,624,Bakery,13,212
310724,The Taste,Noida,498,Bakery,13,93
310753,Tibb's Frankie,Noida,710,FastFood,12,8
18435295,Amazing Burgers,Noida,18,Burger,25,868
18281160,Kitchen Express,Noida,232,NorthIndian,27,364
309155,Domino's Pizza,Noida,105,Pizza,15,463
18289230,Public Cafe,Noida,72,FastFood,12,234
18277218,Chocopur,Noida,67,Bakery,13,977
18133492,Sweta Restaurant,Noida,159,NorthIndian,27,28
18332086,Flames of Tandoor,Noida,880,NorthIndian,27,965
18419113,Shaivi's Kitchen,Noida,648,NorthIndian,27,52
18203626,Kuppies,Noida,661,Bakery,13,86
312978,The Urban Chulha,Noida,364,NorthIndian,27,192
18451091,Goyal Chhole Kulche Wala,Noida,298,StreetFood,18,185
304727,Cafe Coffee Day,Noida,192,Cafe,10,432
3679,Choco House,Noida,559,Desserts,21,428
306023,DCK- Dana Choga's Kitchen,Noida,362,NorthIndian,27,791
18378765,Fresh and Fit Ghar Ka Khana,Noida,966,NorthIndian,27,993
18014129,Hungry Ullu,Noida,303,FastFood,12,320
301081,Khidmat,Noida,739,NorthIndian,27,468
2971,Lahori Restaurant,Noida,350,NorthIndian,27,730
302406,New Chinese Chilli Sizzler,Noida,911,Chinese,4,250
18254253,Nirmala's,Noida,198,NorthIndian,27,196
18138435,Prime Bakery,Noida,1,Bakery,13,590
5684,Royal Empire Meat Shop,Noida,699,RawMeats,11,456
1745,Southern Treat,Noida,162,SouthIndian,27,466
3707,Subway,Noida,744,American,8,699
18371395,The Chickmunks Cafí©,Noida,780,FastFood,12,861
310766,The FLIP Cafe,Noida,399,Italian,11,328
2939,Yo! China,Noida,544,Chinese,4,10
1919,Gopala,Noida,771,Mithai,8,126
9313,R.I.P Cafe & Lounge,Noida,508,Cafe,10,773
18470627,Big Biryani,Noida,323,Biryani,5,774
18273432,Cupcakes & More,Noida,186,Bakery,13,578
18163927,Heavens Food Xprs,Noida,279,NorthIndian,27,138
18373828,Parul's Cooking Hub,Noida,39,NorthIndian,27,425
18252364,Republic of Chicken,Noida,568,RawMeats,9,877
18376068,Somethings Sweet,Noida,927,Bakery,13,418
308725,Chawla'sŒ_,Noida,373,NorthIndian,27,573
385,Domino's Pizza,Noida,834,Pizza,15,75
18432227,Nazeer Foods,Noida,491,Mughlai,17,170
308441,Night Food Xprs,Noida,853,NorthIndian,27,315
2327,Pizza Hut Delivery,Noida,734,Italian,11,494
313045,The Caspian,Noida,625,NorthIndian,27,270
309818,The Noodle Box Co.,Noida,201,Chinese,4,433
311341,WTF - World's Tastiest Food,Noida,249,NorthIndian,27,180
18398605,Biryani By Kilo,Noida,992,Biryani,12,88
18383531,Kalpak Restaurant & Cafe,Noida,805,NorthIndian,27,777
306167,Theos,Noida,712,Desserts,21,920
308059,Aamantran Bangla,Noida,905,Bengali,9,886
18489511,Chung-Fu,Noida,76,Chinese,4,238
18388008,Paco Meals,Noida,420,NorthIndian,27,749
18255153,Reena Restaurant,Noida,500,NorthIndian,27,678
313164,Sanskriti Foods,Noida,793,NorthIndian,27,919
18432195,Biryani Vice,Noida,159,NorthIndian,27,330
18261811,Dietwholic,Noida,327,HealthyFood,25,289
18377891,Goldenplates,Noida,319,NorthIndian,27,522
18273047,Mishti's Kitchen,Noida,978,Chinese,4,13
18261720,Shahenshah,Noida,55,NorthIndian,27,590
18435293,Ayush Chicken Point,Noida,794,NorthIndian,27,302
18480748,Baby Got Bacon,Noida,64,American,8,844
18480216,Better Butter Chicken,Noida,75,NorthIndian,27,262
18478977,Black Pepper,Noida,931,NorthIndian,27,550
18500639,Chandni Chowk 2 China,Noida,388,NorthIndian,27,825
18357573,Choco N Lush,Noida,237,Bakery,13,304
18435297,Friend's Restaurant,Noida,599,NorthIndian,27,392
18322688,Ghar Ka Khana,Noida,855,NorthIndian,27,404
18383521,Ghar Ka Swad,Noida,8,NorthIndian,27,432
18337906,Kake Da Dhaba,Noida,254,Awadhi,9,853
18351422,Knight Kitchens,Noida,576,NorthIndian,27,907
18353796,Lucknow Heritage,Noida,673,Lucknowi,25,765
18495875,Momos Box,Noida,649,Tibetan,24,336
18480321,Raging Bull - The Spicy Punch,Noida,944,Mexican,18,243
18332475,Second Home,Noida,981,Chinese,4,66
18439522,The Big Buddha Grill,Noida,484,Cafe,10,667
18481291,Whatslife.in,Noida,291,NorthIndian,27,724
1498,Slice of Italy,Noida,759,Italian,11,807
18258491,Bebbe Da Degh,Noida,647,NorthIndian,27,831
304484,Chauhan Hotel,Noida,655,NorthIndian,27,725
18477658,52 Food Express,Noida,930,NorthIndian,27,859
18368602,Delicious Treasure,Noida,297,NorthIndian,27,784
18435807,Shiv Murti Hotel,Noida,134,NorthIndian,27,906
18287399,Kaka Ji Restaurant,Noida,694,NorthIndian,27,73
309873,Lazzez's,Noida,140,NorthIndian,27,255
310170,Mithaas Sweets,Noida,42,NorthIndian,27,438
8497,Mithaas,Noida,889,NorthIndian,27,449
312184,Tandoori Corner,Noida,918,NorthIndian,27,893
18082207,Culinate,Noida,852,Continental,13,372
18144457,Haaochi,Noida,207,Chinese,4,108
18346998,Bake Walkers,Noida,81,Bakery,13,563
18435308,Chacha Food Street,Noida,235,NorthIndian,27,152
18291227,DudeFood,Noida,352,NorthIndian,27,721
18435795,Indian Special Hot Momos,Noida,675,Chinese,4,496
18383031,Kesarwa Bakez,Noida,910,Bakery,13,642
304750,Om Bikaner Sweets,Noida,583,Mithai,19,264
18435790,Sadda Adda 2 Cafe & Lounge,Noida,709,Cafe,10,622
18244407,The Backyard Chef,Noida,694,NorthIndian,27,536
18428215,Veer Jee,Noida,191,NorthIndian,27,668
18382356,VP ki Kitchen,Noida,486,NorthIndian,27,233
307841,Flying Cakes,Noida,634,Bakery,13,881
18157407,Taste In Box,Noida,115,NorthIndian,27,478
8068,Snacks Point,Noida,226,Chinese,4,938
18435313,Sector 55 China Town,Noida,773,Chinese,4,329
18249124,B Tamang Chineese,Noida,643,Chinese,4,158
302502,Foodelicious,Noida,934,NorthIndian,27,805
313329,The Cake Masters,Noida,303,Bakery,13,53
18126119,Food Hut,Noida,978,NorthIndian,27,66
18435805,South Indian Snacks Stall,Noida,273,SouthIndian,27,537
18409196,Twenty Four Seven,Noida,336,FastFood,12,291
501,Barista,Noida,340,Cafe,10,761
510,Barista,Noida,221,Cafe,10,61
18418274,The Gourmet Shack,Noida,760,Continental,11,4
5746,"Vanshika Indian, Chinese, & Parantha Corner",Noida,730,Chinese,4,157
18215963,Yes Bosz Food Plaza,Noida,560,NorthIndian,27,996
18432232,A1 Restaurant,Noida,103,NorthIndian,27,449
304487,Aggarwal Sweets India,Noida,523,Mithai,10,401
18433909,Chaska Food Hut,Noida,715,NorthIndian,27,477
8096,Hasty Tasty Fast Food,Noida,698,NorthIndian,27,471
18459896,Pihu's Cafe,Noida,910,FastFood,12,951
5702,Sanjay Pandit Bhojnalaya,Noida,773,NorthIndian,27,375
304502,Sharma Hotel,Noida,325,NorthIndian,27,304
18432196,Shri G,Noida,194,NorthIndian,27,91
18414468,Nite Bites,Noida,932,NorthIndian,27,728
8090,Shankar Fast Food,Noida,728,NorthIndian,27,130
8092,Shivam Fast Food,Noida,66,NorthIndian,27,591
18391140,Yumbo Bites,Noida,887,FastFood,12,343
312935,Essen Foods,Noida,826,NorthIndian,27,64
18313786,L'amore,Noida,392,Bakery,13,7
18432223,SPL Food Corner,Noida,829,Chinese,4,996
8077,Shree Ganesh M Cafe,Noida,694,SouthIndian,27,890
8089,Chauhan Fast Food,Noida,706,Chinese,4,233
18368771,Right for Night,Noida,429,NorthIndian,27,719
18481296,Whatslife.in,Noida,400,NorthIndian,27,399
18128894,BakeAffair,Noida,83,Bakery,13,49
18451823,Mirchievous,Noida,614,NorthIndian,27,970
18469955,Cafe Coffee Day,Noida,746,Cafe,10,624
18466392,Dev Food,Noida,706,NorthIndian,27,106
310755,Green Vally Chiiness Food,Noida,752,Chinese,4,515
312186,221 B Baker Street,Noida,557,Bakery,13,857
4469,Binge Restaurant,Noida,889,NorthIndian,27,890
18423860,Boxmeal,Noida,191,NorthIndian,27,881
307335,Brown Town,Noida,437,Bakery,13,265
5698,Cafe Coffee Day,Noida,676,Cafe,10,3
8130,Cafe Coffee Day,Noida,731,Cafe,10,401
311533,Cafe Green Apple,Noida,708,NorthIndian,27,8
18268502,Cake Mandi,Noida,947,Bakery,13,939
18285723,Chai Thela,Noida,302,Cafe,10,341
308751,Chinese Chilli Sizzler,Noida,635,Chinese,4,388
18273567,Delhi Biryani Hut,Noida,762,Biryani,13,248
3753,Dev's Restaurant & Bar,Noida,442,NorthIndian,27,109
18258503,Doggy Style,Noida,909,Continental,18,144
1844,Domino's Pizza,Noida,351,Pizza,15,52
313305,Floating Cakes,Noida,576,Bakery,13,53
18281981,Food Brigade,Noida,20,NorthIndian,27,654
308718,Frequent Bakes,Noida,172,Bakery,13,402
18423098,GreeNox,Noida,507,FastFood,12,765
18435329,GVP Creations,Noida,370,Bakery,13,665
18367978,Health Buzzz,Noida,570,HealthyFood,2,349
5777,Hot & Spicy,Noida,991,Chinese,4,851
18396437,Malabar Junction,Noida,175,SouthIndian,27,267
18224549,Masters Caterer,Noida,182,NorthIndian,27,741
8138,Meeting Point Corner,Noida,450,Chinese,4,561
18281973,Mithaas Sweets,Noida,387,NorthIndian,27,630
18391059,Mom's Canteen,Noida,658,NorthIndian,27,46
313049,MS Foods,Noida,220,NorthIndian,27,526
313250,Oh Buoy,Noida,643,Chinese,4,144
